,nickname,rating,title,voice,author,review,created,publish
1239,fackcheck,100,[EBS 세계문학전집] 15소년 표류기,"정형석,박지윤",쥘 베른,어렸을적 부모님이 읽어주는 동화책 같아서 좋아요,2020.02.19,한국교육방송공사
1240,짬짜면대장,100,[EBS 세계문학전집] 15소년 표류기,"정형석,박지윤",쥘 베른,성우분들이 읽어주시니 듣기 참 좋네요,2020.02.19,한국교육방송공사
1241,킹우석,100,[EBS 세계문학전집] 15소년 표류기,"정형석,박지윤",쥘 베른,잘 들었습니다~,2020.02.19,한국교육방송공사
1242,딩가딩카,100,[EBS 세계문학전집] 15소년 표류기,"정형석,박지윤",쥘 베른,좋습니다,2020.02.19,한국교육방송공사
1243,끼욱,100,[EBS 세계문학전집] 15소년 표류기,"정형석,박지윤",쥘 베른,좋은냐용잘들엇습니다,2020.02.19,한국교육방송공사
1244,핑크종윤,70,[EBS 세계문학전집] 15소년 표류기,"정형석,박지윤",쥘 베른,좋아요,2020.02.19,한국교육방송공사
1245,김웃자,90,[EBS 세계문학전집] 15소년 표류기,"정형석,박지윤",쥘 베른,듣기 좋아요,2020.02.19,한국교육방송공사
1246,myyy,100,[EBS 세계문학전집] 15소년 표류기,"정형석,박지윤",쥘 베른,아이와 함께 잘때 듣기에 좋은 듯 합니다~,2020.02.19,한국교육방송공사
1247,후후5168,100,[EBS 세계문학전집] 15소년 표류기,"정형석,박지윤",쥘 베른,좋아요,2020.02.19,한국교육방송공사
1248,YSCHOI17,100,[EBS 세계문학전집] 15소년 표류기,"정형석,박지윤",쥘 베른,좋습니다,2020.02.19,한국교육방송공사
1249,인간극장도상현,100,[EBS 세계문학전집] 15소년 표류기,"정형석,박지윤",쥘 베른,좋은내용 잘 들었습니다,2020.02.19,한국교육방송공사
1250,handrake12,100,[EBS 세계문학전집] 15소년 표류기,"정형석,박지윤",쥘 베른,어릴적 읽었던 15소년 표류기를 익숙한 성우의 목소리를 통해 들으니 추억도 생각나고 아이와 함께 들으면 더욱 재밌을것 같아요,2020.02.19,한국교육방송공사
1251,네이처파운드,100,[EBS 세계문학전집] 15소년 표류기,"정형석,박지윤",쥘 베른,기대됩니다,2020.02.19,한국교육방송공사
1252,꿈을볶는카페커피베이,100,[EBS 세계문학전집] 15소년 표류기,"정형석,박지윤",쥘 베른,기대되요,2020.02.19,한국교육방송공사
1253,아산둔포황소야,100,[EBS 세계문학전집] 15소년 표류기,"정형석,박지윤",쥘 베른,잘들을게요,2020.02.19,한국교육방송공사
1254,꿀펭수,100,[EBS 세계문학전집] 15소년 표류기,"정형석,박지윤",쥘 베른,기대됩니다 잘 듣겠습니다 ㅎㅎ,2020.02.19,한국교육방송공사
1255,나이스가이72,100,[EBS 세계문학전집] 15소년 표류기,"정형석,박지윤",쥘 베른,잘 들었습니다.,2020.02.19,한국교육방송공사
1256,혜찌니,100,[EBS 세계문학전집] 15소년 표류기,"정형석,박지윤",쥘 베른,재미있에요,2020.02.19,한국교육방송공사
1257,벅스턴,100,[EBS 세계문학전집] 15소년 표류기,"정형석,박지윤",쥘 베른,좋습니다. 어렸을때 정말재밌게본책이에요,2020.02.19,한국교육방송공사
1258,gakgak,100,[EBS 세계문학전집] 15소년 표류기,"정형석,박지윤",쥘 베른,듣는동안 좋았습니다.,2020.02.19,한국교육방송공사
1259,누커스,90,[EBS 세계문학전집] 15소년 표류기,"정형석,박지윤",쥘 베른,Good,2020.02.19,한국교육방송공사
1260,꺆꺆꺆,100,[EBS 세계문학전집] 15소년 표류기,"정형석,박지윤",쥘 베른,좋아요,2020.02.19,한국교육방송공사
1261,tibo,100,[EBS 세계문학전집] 15소년 표류기,"정형석,박지윤",쥘 베른,"친근한 목소리로 듣기에 부담이 없네요.
어릴때 읽었던 소설이었는데 추억이 떠오릅니다.",2020.02.19,한국교육방송공사
1262,웅크린냥이,100,[EBS 세계문학전집] 15소년 표류기,"정형석,박지윤",쥘 베른,성우님 목소리가 너무 좋아요,2020.02.19,한국교육방송공사
1263,스티브잡스너,100,[EBS 세계문학전집] 15소년 표류기,"정형석,박지윤",쥘 베른,잘들었습니다,2020.02.19,한국교육방송공사
1264,놀아줘제발,100,[EBS 세계문학전집] 15소년 표류기,"정형석,박지윤",쥘 베른,좋음,2020.02.19,한국교육방송공사
1265,미녀배우님,80,[EBS 세계문학전집] 15소년 표류기,"정형석,박지윤",쥘 베른,워낙 출중한 성우의 연기라 그런지 재미있게 들었어요,2020.02.19,한국교육방송공사
1266,erdkrri,100,[EBS 세계문학전집] 15소년 표류기,"정형석,박지윤",쥘 베른,잘들었습니다^^ 목소리가 너무 좋아요,2020.02.19,한국교육방송공사
1267,JP,100,[EBS 세계문학전집] 15소년 표류기,"정형석,박지윤",쥘 베른,자연인성우님 너무 좋네요ㅎㅎㅎㅎㅎ,2020.02.19,한국교육방송공사
1268,흐흐앙,100,[EBS 세계문학전집] 15소년 표류기,"정형석,박지윤",쥘 베른,좋아요,2020.02.19,한국교육방송공사
1269,니스테르,100,[EBS 세계문학전집] 15소년 표류기,"정형석,박지윤",쥘 베른,잘들었습니다,2020.02.19,한국교육방송공사
1270,하미슬이,90,[EBS 세계문학전집] 15소년 표류기,"정형석,박지윤",쥘 베른,어릴때 보았던 책인데 다시 들으니 동심으로 돌아간것 같네요,2020.02.19,한국교육방송공사
1271,심심한걸,90,[EBS 세계문학전집] 15소년 표류기,"정형석,박지윤",쥘 베른,잘들을께요~^^,2020.02.19,한국교육방송공사
1272,재은애비,80,[EBS 세계문학전집] 15소년 표류기,"정형석,박지윤",쥘 베른,옛날에 읽은 책을 오디오로 들으니 새로운 느낌이 드는 것 같습니다,2020.02.19,한국교육방송공사
1273,앗싸라05,90,[EBS 세계문학전집] 15소년 표류기,"정형석,박지윤",쥘 베른,어릴적 읽어보지 못한 책을 들을 수 있어 좋았어요,2020.02.19,한국교육방송공사
1274,환희루희결희아빠,100,[EBS 세계문학전집] 15소년 표류기,"정형석,박지윤",쥘 베른,잘들을께요,2020.02.19,한국교육방송공사
1275,truffle,100,[EBS 세계문학전집] 15소년 표류기,"정형석,박지윤",쥘 베른,잘들을게요,2020.02.19,한국교육방송공사
1276,419,90,[EBS 세계문학전집] 15소년 표류기,"정형석,박지윤",쥘 베른,잘들을께요,2020.02.19,한국교육방송공사
1277,wsxcgf,100,[EBS 세계문학전집] 15소년 표류기,"정형석,박지윤",쥘 베른,중학교때 읽었는데 성인이 되어 오디오북으로 들으니 새롭네요.,2020.02.19,한국교육방송공사
1278,충원갑,100,[EBS 세계문학전집] 15소년 표류기,"정형석,박지윤",쥘 베른,잘들을게요,2020.02.19,한국교육방송공사
1279,하얀사슴,100,[EBS 세계문학전집] 15소년 표류기,"정형석,박지윤",쥘 베른,잘 듣겠습니다,2020.02.19,한국교육방송공사
1280,iy56,100,[EBS 세계문학전집] 15소년 표류기,"정형석,박지윤",쥘 베른,잘 듣겠습니다,2020.02.19,한국교육방송공사
1281,큐트보이,100,[EBS 세계문학전집] 15소년 표류기,"정형석,박지윤",쥘 베른,재밌게 잘 들었습니다~,2020.02.19,한국교육방송공사
1282,hoot720,100,[EBS 세계문학전집] 15소년 표류기,"정형석,박지윤",쥘 베른,전집으로 봤던 표류기 ㅎ~ 재밌게 들었습니다 ^^,2020.02.19,한국교육방송공사
1283,해피1003,100,[EBS 세계문학전집] 15소년 표류기,"정형석,박지윤",쥘 베른,잘듣겠습니다~,2020.02.19,한국교육방송공사
1284,에르네스또,100,[EBS 세계문학전집] 15소년 표류기,"정형석,박지윤",쥘 베른,잘듣겠습니다,2020.02.19,한국교육방송공사
1285,김어준사랑해,100,[EBS 세계문학전집] 15소년 표류기,"정형석,박지윤",쥘 베른,너무 잘 듣고있습니다,2020.02.19,한국교육방송공사
1286,알렉스퍼기,100,[EBS 세계문학전집] 15소년 표류기,"정형석,박지윤",쥘 베른,너무 유익합니다,2020.02.19,한국교육방송공사
1287,짱승히아로,100,[EBS 세계문학전집] 15소년 표류기,"정형석,박지윤",쥘 베른,굿굿,2020.02.19,한국교육방송공사
1288,신물방일,100,[EBS 세계문학전집] 15소년 표류기,"정형석,박지윤",쥘 베른,좋아요,2020.02.19,한국교육방송공사
1289,마음이음2,100,[EBS 세계문학전집] 15소년 표류기,"정형석,박지윤",쥘 베른,내용이 좋아요.구독합니다,2020.02.19,한국교육방송공사
1290,꼬꼬리코돌격대,100,[EBS 세계문학전집] 15소년 표류기,"정형석,박지윤",쥘 베른,직접 책으로 읽는 것보다 더 집중이 잘 되었습니다!!,2020.02.19,한국교육방송공사
1291,tonikroos,80,[EBS 세계문학전집] 15소년 표류기,"정형석,박지윤",쥘 베른,잘 들었습니다,2020.02.19,한국교육방송공사
1292,훈00,80,[EBS 세계문학전집] 15소년 표류기,"정형석,박지윤",쥘 베른,목소리가 넘좋아요,2020.02.19,한국교육방송공사
1293,Carpediem3,100,[EBS 세계문학전집] 15소년 표류기,"정형석,박지윤",쥘 베른,짱이네요,2020.02.19,한국교육방송공사
1294,빽가짝꿍,100,[EBS 세계문학전집] 15소년 표류기,"정형석,박지윤",쥘 베른,좋아요,2020.02.19,한국교육방송공사
1295,thestone,100,[EBS 세계문학전집] 15소년 표류기,"정형석,박지윤",쥘 베른,믿고 듣는 팟빵 오디오북이네요ㅎ 더 좋은 오디오 콘텐츠 부탁드립니다~~,2020.02.19,한국교육방송공사
1296,daca5656,80,[EBS 세계문학전집] 15소년 표류기,"정형석,박지윤",쥘 베른,잘들었습니다 점점 오디오북 수준이 높아지네요,2020.02.19,한국교육방송공사
1297,마임,90,[EBS 세계문학전집] 15소년 표류기,"정형석,박지윤",쥘 베른,"목소리가 좋아요
야간근무하면서 조용히 들으니 
좋네요",2020.02.19,한국교육방송공사
1298,지니야부탁해,100,[EBS 세계문학전집] 15소년 표류기,"정형석,박지윤",쥘 베른,읽어주니 너무 편하고 좋네요. 나머지 내용들도 기대됩니다.,2020.02.19,한국교육방송공사
1299,링엇,100,[EBS 세계문학전집] 15소년 표류기,"정형석,박지윤",쥘 베른,잼나요 ㅎㅎㅎ,2020.02.19,한국교육방송공사
1300,podcastcho,100,[EBS 세계문학전집] 15소년 표류기,"정형석,박지윤",쥘 베른,좋아요,2020.02.19,한국교육방송공사
1301,러브훈아,70,[EBS 세계문학전집] 15소년 표류기,"정형석,박지윤",쥘 베른,톤이쫌강해 듣기불편,2020.02.19,한국교육방송공사
1302,2020미스맥심김환,100,[EBS 세계문학전집] 15소년 표류기,"정형석,박지윤",쥘 베른,짱ㅎㅎ,2020.02.19,한국교육방송공사
1303,이궁우궁,100,[EBS 세계문학전집] 15소년 표류기,"정형석,박지윤",쥘 베른,좋아요,2020.02.19,한국교육방송공사
1304,개털,100,[EBS 세계문학전집] 15소년 표류기,"정형석,박지윤",쥘 베른,듣기편하고  조으네요,2020.02.19,한국교육방송공사
1305,미들점퍼,90,[EBS 세계문학전집] 15소년 표류기,"정형석,박지윤",쥘 베른,좋습니다,2020.02.19,한국교육방송공사
1306,miltaiji,80,[EBS 세계문학전집] 15소년 표류기,"정형석,박지윤",쥘 베른,아이랑 듣기 좋아요~~~,2020.02.19,한국교육방송공사
1307,바른말쟁이,100,[EBS 세계문학전집] 15소년 표류기,"정형석,박지윤",쥘 베른,좋습니다.다른 책도 이런식으로 들려주면 좋겠네요.,2020.02.19,한국교육방송공사
1308,미다진구,100,[EBS 세계문학전집] 15소년 표류기,"정형석,박지윤",쥘 베른,"와  기대 이상입니다
성우님  목소리도  귀에 쏙쏙 잘 들어오고
특히 효과음이 최고 입니다!
응원해요♥  감사합니다♥",2020.02.19,한국교육방송공사
1309,메추리311,100,[EBS 세계문학전집] 15소년 표류기,"정형석,박지윤",쥘 베른,"잠잘때 들으니 너무 좋아해요
다른이야기 또 결제하러갑니다
아이가 책으로도 읽고싶다고 하더라구요",2020.02.02,한국교육방송공사
1310,아사마,100,[EBS 세계문학전집] 15소년 표류기,"정형석,박지윤",쥘 베른,"이번 겨울방학동안  초등학생 딸아이의 독서클럽에서 '15소년 표류기'를 완역본으로 읽기로 했습니다. 오디오북으로 책을 먼저 만나고 있는데, 잠자리독서로 아이가 즐겁게 듣고 있습니다. 정형석 성우님의 차분하고 따뜻한 목소리는 극에 깊히 몰입할 수 있게 해주고, 박지윤 성우님의 목소리는 각 배역의 성격을 생생히 살려주어서 재미있는 북드라마 보는 기분입니다.
책이 너무 재미있어서 쥘베른의 다른 책들도 찾아 읽어보기로 했어요. 앞으로 EBS 세계문학전집 다른 오디오북들도 아이와 같이 들어보고싶습니다.",2019.12.29,한국교육방송공사
1311,째째미,100,[EBS 세계문학전집] 15소년 표류기,"정형석,박지윤",쥘 베른,이거 듣고 쥘 베른 작품에 홀릿했어요.,2019.12.25,한국교육방송공사
1312,연과현이엄마,100,[EBS 세계문학전집] 15소년 표류기,"정형석,박지윤",쥘 베른,아이랑 열심히 잘듣고 있어요 오디오북이라 더욱 집중이 잘되구요 잠자리독서로서도 끝내주네요 다시한번 고전접할수있어요,2019.12.15,한국교육방송공사
1313,queene1004,90,[EBS 세계문학전집] 15소년 표류기,"정형석,박지윤",쥘 베른,어릴때 보던 책이네요 그런데 내용이 기억이 안나요 ㅎㅎㅎ  두분 성우님부드러운  목소리 새록새록 다시듣고 싶네요,2019.12.12,한국교육방송공사
1314,angelsol,100,[EBS 세계문학전집] 15소년 표류기,"정형석,박지윤",쥘 베른,아이가 해저 2만리읽고 쥘 베른 작품을 다 좋아하는데 성우분들이 읽어 주시니 더 좋아하네요^^ 다른 작품들도 많이 부탁드려요!!,2019.12.11,한국교육방송공사
1315,jini8078,100,[EBS 세계문학전집] 15소년 표류기,"정형석,박지윤",쥘 베른,"참여완료
방금 들어봤는데 너무 좋아요
저녁에  아이랑 같이 들어봐야겠어요^^",2019.12.10,한국교육방송공사
1316,수현민칼라스,100,[EBS 세계문학전집] 15소년 표류기,"정형석,박지윤",쥘 베른,"눈으로 독서 생활이 쉽지만 실천이 어려운 저에게 정말 감사한 이벤트이자 저의 삶에 작지만 아름답고 의미있는 일상이 될 것 같습니다.
감사합니다~~",2019.12.10,한국교육방송공사
1317,yssong11,100,[EBS 세계문학전집] 15소년 표류기,"정형석,박지윤",쥘 베른,"아ㅡ생생한 음질과 성우분들의 목소리가 소름돋아요. 아이와 함께 들으며 어느 순간 집중하느라 하던 일을 멈추고 있는 우리를 발견했어요^^아, 다음 편도 듣고파요.",2019.12.10,한국교육방송공사
1318,agiegi,100,[EBS 세계문학전집] 15소년 표류기,"정형석,박지윤",쥘 베른,"와우~~
오디오북으로 듣는 문학 너무 좋아요",2019.12.09,한국교육방송공사
1319,희망마루튼튼이,100,[EBS 세계문학전집] 15소년 표류기,"정형석,박지윤",쥘 베른,우와~~오디오 북으로 문학을 들을 수 있다니 너무 좋아요^^ 지루하지않게 생동감있어 집중도 잘되고 감사합니다!,2019.12.09,한국교육방송공사
1320,nlpurnamu,100,[EBS 세계문학전집] 15소년 표류기,"정형석,박지윤",쥘 베른,처음 듣는 오디오북이라 정말 기대됩니다.  책과 멀어진 딸에게 좋은 기회가 되길 바라는 맘으로 신청합니다....,2019.12.09,한국교육방송공사
1321,장이2,100,[EBS 세계문학전집] 15소년 표류기,"정형석,박지윤",쥘 베른,우리 아이들이 너무나 좋아하는 안나 성우님의 목소리로 명작을 들려주면~ 푹 빠질것 같아서 구독신청해요~   이번겨울에 명작에 빠지는 기회가 될거에요~ ^^,2019.12.09,한국교육방송공사
1322,홀리볼리,100,[EBS 세계문학전집] 15소년 표류기,"정형석,박지윤",쥘 베른,"참여완료. 너무 기대되네요.
제가 읽었던 15소년표류기를 이제 저희 아이들이 읽고, 듣고, 상상하는 시간이 저의 시간에서 아이의 시간으로 가는군요.
아니..우리의 시간이랄까?
많은 기대됩니다",2019.12.09,한국교육방송공사
1323,우짜야,100,[EBS 세계문학전집] 15소년 표류기,"정형석,박지윤",쥘 베른,"참여완료,너무 기대되네요",2019.12.09,한국교육방송공사
1324,은사시나무이파리,100,[EBS 세계문학전집] 15소년 표류기,"정형석,박지윤",쥘 베른,해외거주로 한글을 많이 잊고 지내는 아이에게 들려주고 싶어요,2019.12.09,한국교육방송공사
1325,최강림,100,[EBS 세계문학전집] 15소년 표류기,"정형석,박지윤",쥘 베른,sns에 늦은 늙은엄마.. 팟빵 가입하여 좋은 목소리로 좋은 책 들려주고파..,2019.12.05,한국교육방송공사
1326,김오이지,100,[EBS 세계문학전집] 15소년 표류기,"정형석,박지윤",쥘 베른,"제가 듣고 싶어 등록했네요^^
딸 아이랑 자기전에 꼭 듣고있어요.
생동감 넘치는 오디오북 적극 추천입니다",2019.12.02,한국교육방송공사
1327,넨넨이,100,[EBS 세계문학전집] 15소년 표류기,"정형석,박지윤",쥘 베른,아이들 들려주려고 구매했는데..익숙한 목소리 덕분인지 저도 함께 열심히 듣게되네요. 틀어놓으면 듣고있게돼요~초등딸아이가 좋아해요,2019.10.19,한국교육방송공사
1328,성은주혁맘,100,[EBS 세계문학전집] 15소년 표류기,"정형석,박지윤",쥘 베른,아이들도 저희부부도 재미있게 들었어요~이렇게 문학책을 귀에 쏙쏙 들리도록 읽어주셔서 넘감사해요. 앞으로도 많이많이 읽어주시면 좋겠어요. 아이들에게 읽어주는것이 직장맘으로써는 체력적인 한계에 부딪히더라구요. 감동받고 다음내용이 기대되며... 목소리 최고에요.,2019.10.11,한국교육방송공사
1329,빈틈없이살자,100,[EBS 세계문학전집] 15소년 표류기,"정형석,박지윤",쥘 베른,"너무 생생하게 들려요~ 엄마가 읽어준거랑은 차원이 달라요~
계속 새로운 작품이 나왔으면 좋겠어요",2019.10.10,한국교육방송공사
1330,srsrun,100,[EBS 세계문학전집] 15소년 표류기,"정형석,박지윤",쥘 베른,나오자마자 주문했어요~ 1편만 듣고 다음편이 안나와서 엄청 기다렸답니다~^^ 아이가 들으며 잠들어요~,2019.10.10,한국교육방송공사
1331,소시앓이,100,[EBS 세계문학전집] 15소년 표류기,"정형석,박지윤",쥘 베른,두분 목소리로 들으니 정말 재미있어요 시간 가는줄 모르고 듣고 있네요 제가 제일 좋아하는 성우분들이에요 다른책도 또 읽어주세요 구매하고싶어요~♡♡♡,2019.10.10,한국교육방송공사
1332,순한양이,100,[EBS 세계문학전집] 15소년 표류기,"정형석,박지윤",쥘 베른,아이가 너무 좋아해요~ 엄마 아빠가 읽어주는 동화처럼 너무 좋아요!!!^^,2019.10.10,한국교육방송공사
1333,Damning,90,까칠한 아이(AI 음성합성 버전),인공지능으로 감성을 말하는 AI음성합성 엔진 타입캐스트,남찬숙,"저는 성우 낭독 버전을 통하여서 까칠한 아이 작품을 들어보았는데, 성우 분들의 생생하고 리얼한 목소리 연기와 정확한 딕션, 딜리버리를 통한 귀에 쏙쏙 박히는 열연 덕분에 전달이 잘되어서 참 감명 깊게 들었습니다. 성우 분들의 면면들을 하나, 하나 확인하여서 보니까 정말 경력들이 대단하고, 어마 무시한 스타 성우군단들의 총출동이로군요. 대교 어린이TV를 통하여서 수많은 화제의 애니메이션 만화영화 작품들 성우를 하시었던 김유림, 가빈, 박민기 님 등의 성우 분들이 열연을 해주신 덕분에 재미있게 들을 수 있었던 작품이었네요. 특히나 제가 아주 많이 좋아라 하는 애니메이션인 신비 아파트에서 구미호 역할을 하시었던 김하루 성우님의 목소리가 너무 좋았습니다. 작품의 이야기 자체로서 주목하여서 말씀을 드려 보자면은, 고양이의 입지에서, 고양이가 인간을 대상화하여 교감하는 방식을 통하여서 주인공인 지현이와 엄마의 관계 등을 바라본다는 그 시선, 시각 자체의 발상이 참으로 신선하게 느껴졌습니다. “전지적 고양이 시점!” 까칠한 아이 지현이가 어머님과 화해하고, 가족애를 회복해가는 과정을 고양이의 시각으로써 바라본다는 발상 하에서 순수하고 창의적인 발상과 문체로서 읽혀지는 이야기의 서사가 참으로 흥미롭게 느껴지었습니다.",2019.09.15,(주)대교
1334,레미디오스,100,까칠한 아이(AI 음성합성 버전),인공지능으로 감성을 말하는 AI음성합성 엔진 타입캐스트,남찬숙,힐링되는 느낌이 참 좋네요,2019.09.15,(주)대교
1335,오소리로소이다,100,까칠한 아이(AI 음성합성 버전),인공지능으로 감성을 말하는 AI음성합성 엔진 타입캐스트,남찬숙,"음성합성버전도 깔끔하니 좋네요.
감정담긴 것보다 건조한 느낌 선호합니다.",2019.09.15,(주)대교
1336,달리는물개,60,까칠한 아이(AI 음성합성 버전),인공지능으로 감성을 말하는 AI음성합성 엔진 타입캐스트,남찬숙,"성우 목소리로 듣다가 인공지능  목소리로 들으니까 감정도 없고 딱딱느낌이랄까?  
암튼 성우님들이 읽어주신 버전보단 많이 아쉽네요ㅠㅠ",2019.09.15,(주)대교
1337,겁나빠른달팽이,100,까칠한 아이(AI 음성합성 버전),인공지능으로 감성을 말하는 AI음성합성 엔진 타입캐스트,남찬숙,"AIㅂㅓ전도   잘들었습니다,  담백하니  유익하고  좋습니다",2019.09.14,(주)대교
1338,린지1231,80,까칠한 아이(AI 음성합성 버전),인공지능으로 감성을 말하는 AI음성합성 엔진 타입캐스트,남찬숙,어머 생각보다 훨씬 자연스러운 낭독이군요,2019.09.14,(주)대교
1339,크리스탈리치,100,까칠한 아이(AI 음성합성 버전),인공지능으로 감성을 말하는 AI음성합성 엔진 타입캐스트,남찬숙,이 버전도 괜찮네요,2019.09.13,(주)대교
1340,이브러브,100,까칠한 아이(AI 음성합성 버전),인공지능으로 감성을 말하는 AI음성합성 엔진 타입캐스트,남찬숙,역시 사람이 직접 연기하는 성우 버전이 몰입감도 높고 좋네요. AI 음성합성 버전도 생각보다 퀄리티 좋아서 놀라면서 들었어요.^^,2019.09.13,(주)대교
1341,벤끗,80,까칠한 아이(AI 음성합성 버전),인공지능으로 감성을 말하는 AI음성합성 엔진 타입캐스트,남찬숙,"AI음성합성 버전이라 하니까 아무래도 AI목소리가 누구일지 집중해서 듣게 되네요.^^
고양이 엄마역 그리고 고양이를 데려온 아주머니역이 AI같은데요.
아쉽게도 아직까진 구분 안될정도는 아니지만 그래도 점점 좋아지고 있네요.
글로 보는 것보다 귀로 듣는 게 더 편하고 재미있지만 조금 길게 느껴지기도 하네요.",2019.09.12,(주)대교
1342,sexten,90,까칠한 아이(AI 음성합성 버전),인공지능으로 감성을 말하는 AI음성합성 엔진 타입캐스트,남찬숙,고양이에게 배우는 삶의 지혜,2019.09.11,(주)대교
1343,denty77,100,까칠한 아이(AI 음성합성 버전),인공지능으로 감성을 말하는 AI음성합성 엔진 타입캐스트,남찬숙,좋아요~~★★★,2019.09.10,(주)대교
1344,그리고뭉게구름,100,까칠한 아이(AI 음성합성 버전),인공지능으로 감성을 말하는 AI음성합성 엔진 타입캐스트,남찬숙,사춘기 소녀와 고양이가 공감과 소통을 통해 동반 성장해 가는 이야기이다.,2019.09.10,(주)대교
1345,진이혁,100,까칠한 아이(AI 음성합성 버전),인공지능으로 감성을 말하는 AI음성합성 엔진 타입캐스트,남찬숙,감사합니다,2019.09.10,(주)대교
1346,하나님사람요한,100,까칠한 아이(AI 음성합성 버전),인공지능으로 감성을 말하는 AI음성합성 엔진 타입캐스트,남찬숙,"네오 사피엔르, 새로운 인류의 목소리를 동화책에 담았습니다. 창조적인 목소리로 이야기를 전달하고, 정서적인 감정이나 표현도 아주 탁월하네요. 놀랍습니다, 경이롭고요. 탁월하네요",2019.09.10,(주)대교
1347,musamo,90,까칠한 아이(AI 음성합성 버전),인공지능으로 감성을 말하는 AI음성합성 엔진 타입캐스트,남찬숙,시대가 날로 날로 발전되어 만족합니다,2019.09.09,(주)대교
1348,eunnicho,80,까칠한 아이(AI 음성합성 버전),인공지능으로 감성을 말하는 AI음성합성 엔진 타입캐스트,남찬숙,AI 가 낭독해준다니 또 새롭네요. 항상 새로운 콘텐츠를 선보여 주셔서 감사합니다. 들을 방송들이 풍부해져서 너무 좋아요.,2019.09.09,(주)대교
1349,mo0225,100,까칠한 아이(AI 음성합성 버전),인공지능으로 감성을 말하는 AI음성합성 엔진 타입캐스트,남찬숙,잘 듣겠습니다.,2019.09.09,(주)대교
1350,yikiyiki,80,까칠한 아이(AI 음성합성 버전),인공지능으로 감성을 말하는 AI음성합성 엔진 타입캐스트,남찬숙,뭉게지는  음성이 낯설지만   AI 가 진화하는듯...,2019.09.09,(주)대교
1351,나비나비곰곰,100,까칠한 아이(AI 음성합성 버전),인공지능으로 감성을 말하는 AI음성합성 엔진 타입캐스트,남찬숙,오호 이제 AI가 오디오북 읽어주는 세상이 왔군요~~~,2019.09.09,(주)대교
1352,열록,100,까칠한 아이(AI 음성합성 버전),인공지능으로 감성을 말하는 AI음성합성 엔진 타입캐스트,남찬숙,까칠한 아이에서 저를 되돌아보게 되네요,2019.09.08,(주)대교
1353,sainten,100,까칠한 아이(AI 음성합성 버전),인공지능으로 감성을 말하는 AI음성합성 엔진 타입캐스트,남찬숙,역시 발음이 AI!! 딜리버리가 아주 ㅎㄷㄷ 하네여,2019.09.08,(주)대교
1354,힘좀내요,100,까칠한 아이(AI 음성합성 버전),인공지능으로 감성을 말하는 AI음성합성 엔진 타입캐스트,남찬숙,약간 딱딱하지만 AI라는 걸 몰랐으면 그냥 사람 목소리라고 생각했을 것 같아요.. 그나저나 오디오북 오글거릴 것 같아서 안 들었는데 동화라서 그런지 재밌네요!,2019.09.08,(주)대교
1355,취미골프추모,100,까칠한 아이(AI 음성합성 버전),인공지능으로 감성을 말하는 AI음성합성 엔진 타입캐스트,남찬숙,"이게 인공지능이라구? 진짜?
사람이 아니구?
음...좀부자연스러운것도 잏구나...
그래도 놀랍다...",2019.09.08,(주)대교
1356,redeemjjh,90,까칠한 아이(AI 음성합성 버전),인공지능으로 감성을 말하는 AI음성합성 엔진 타입캐스트,남찬숙,좋음,2019.09.08,(주)대교
1357,뜬구름0,100,까칠한 아이(AI 음성합성 버전),인공지능으로 감성을 말하는 AI음성합성 엔진 타입캐스트,남찬숙,까칠한아이 ㅎㅎ 우리집에도 ㅎㅎ,2019.09.08,(주)대교
1358,kwonjkim,100,까칠한 아이(AI 음성합성 버전),인공지능으로 감성을 말하는 AI음성합성 엔진 타입캐스트,남찬숙,아주좋아요,2019.09.08,(주)대교
1359,전파뚱띠,100,까칠한 아이(AI 음성합성 버전),인공지능으로 감성을 말하는 AI음성합성 엔진 타입캐스트,남찬숙,전 까칠한 어른이네요. 아직도,2019.09.08,(주)대교
1360,일년만참자,90,까칠한 아이(AI 음성합성 버전),인공지능으로 감성을 말하는 AI음성합성 엔진 타입캐스트,남찬숙,까칠한 아이...,2019.09.07,(주)대교
1361,한심한자,100,까칠한 아이(AI 음성합성 버전),인공지능으로 감성을 말하는 AI음성합성 엔진 타입캐스트,남찬숙,좋아요,2019.09.07,(주)대교
1362,리비디비루바바,100,까칠한 아이(AI 음성합성 버전),인공지능으로 감성을 말하는 AI음성합성 엔진 타입캐스트,남찬숙,신기하고 재밌어요,2019.09.07,(주)대교
1363,명박저격수,100,까칠한 아이(AI 음성합성 버전),인공지능으로 감성을 말하는 AI음성합성 엔진 타입캐스트,남찬숙,매우좋아요^^,2019.09.07,(주)대교
1364,chichi04,80,까칠한 아이(AI 음성합성 버전),인공지능으로 감성을 말하는 AI음성합성 엔진 타입캐스트,남찬숙,합성버전 듣기 좋네요,2019.09.07,(주)대교
1365,이요르루,70,까칠한 아이(AI 음성합성 버전),인공지능으로 감성을 말하는 AI음성합성 엔진 타입캐스트,남찬숙,엄마고양이 목소리만 어색하지 이외엔 어색하게 느껴지지 않아요,2019.09.07,(주)대교
1366,밤탄소년단,80,까칠한 아이(AI 음성합성 버전),인공지능으로 감성을 말하는 AI음성합성 엔진 타입캐스트,남찬숙,인공지능의  단점은 있지만,2019.09.07,(주)대교
